id_venda;produto_id;cliente_id;quantidade;data_venda;observacao
V001612;2;5;3.0;2024-09-24 15:25:00;Endereço de entrega divergente do cadastro
V001613;6;10;4.0;2024-12-13 20:12:00;Entrega expressa solicitada
V001614;10;13;3.0;2024-11-09 12:02:00;Produto com defeito, aguardando troca
V001615;13;12;2.0;2024-09-03 16:03:00;
V001616;15;9;;2024-09-30 20:34:00;Endereço de entrega divergente do cadastro
V001617;6;3;2.0;2024-10-01 21:11:00;Produto com defeito, aguardando troca
V001618;7;15;2.0;2024-09-09 21:01:00;Compra feita via aplicação promocional
V001619;9;10;2.0;2024-12-17 18:57:00;
V001620;6;1;4.0;2024-08-14 17:34:00;Compra feita via aplicação promocional
V001621;15;13;5.0;2024-12-11 12:41:00;Entrega expressa solicitada
V001622;9;18;2.0;2024-10-03 18:31:00;Produto com defeito, aguardando troca
V001623;7;4;5.0;2024-10-04 08:20:00;Cliente solicitou nota fiscal com CNPJ
V001624;1;18;2.0;2024-11-25 08:32:00;Cliente solicitou nota fiscal com CNPJ
V001625;13;8;3.0;2024-08-01 19:10:00;
V001626;8;14;1.0;2024-12-28 11:15:00;
V001627;7;6;2.0;2024-11-12 08:06:00;Produto com defeito, aguardando troca
V001628;7;13;4.0;2024-08-03 20:26:00;Compra feita via aplicação promocional
V001629;12;8;1.0;2024-08-16 21:53:00;Produto com defeito, aguardando troca
V001630;3;18;;2024-11-09 12:26:00;
V001631;3;19;1.0;2024-08-23 22:20:00;
V001632;5;17;2.0;2024-11-04 16:41:00;
V001633;12;5;4.0;2024-08-12 21:42:00;Endereço de entrega divergente do cadastro
V001634;11;15;1.0;2024-12-06 11:07:00;Cliente solicitou nota fiscal com CNPJ
V001635;15;10;4.0;2024-11-26 14:06:00;Cliente pediu embalagem para presente
V001636;5;9;3.0;2024-11-03 10:09:00;Endereço de entrega divergente do cadastro
V001637;3;14;1.0;2024-09-21 12:26:00;
V001638;9;3;3.0;2024-11-19 22:45:00;Produto com defeito, aguardando troca
V001639;15;5;3.0;2024-09-16 17:46:00;Produto com defeito, aguardando troca
V001640;2;18;5.0;2024-08-31 09:55:00;Entrega expressa solicitada
V001641;2;12;2.0;2024-10-19 18:23:00;Entrega expressa solicitada
V001642;15;3;5.0;2024-10-17 08:52:00;Endereço de entrega divergente do cadastro
V001643;8;4;4.0;2024-11-30 10:40:00;Endereço de entrega divergente do cadastro
V001644;14;12;2.0;2024-09-11 16:10:00;
V001645;8;2;4.0;2024-12-25 12:22:00;
V001646;12;18;3.0;2024-08-03 13:17:00;Cliente solicitou nota fiscal com CNPJ
V001647;4;1;3.0;2024-10-22 17:26:00;Entrega expressa solicitada
V001648;9;15;3.0;2024-10-29 11:37:00;Compra feita via aplicação promocional
V001649;6;16;5.0;2024-11-09 16:34:00;Produto com defeito, aguardando troca
V001650;2;17;4.0;2024-10-15 19:39:00;Cliente pediu embalagem para presente
V001651;2;18;1.0;2024-11-12 10:22:00;Produto com defeito, aguardando troca
V001652;3;13;5.0;2024-08-30 21:08:00;Endereço de entrega divergente do cadastro
V001653;9;19;1.0;2024-09-01 11:54:00;Cliente pediu embalagem para presente
V001654;1;15;5.0;2024-08-04 13:40:00;Compra feita via aplicação promocional
V001655;8;10;4.0;2024-09-20 08:47:00;Produto com defeito, aguardando troca
V001656;13;6;2.0;2024-09-20 10:14:00;Endereço de entrega divergente do cadastro
V001657;6;7;3.0;2024-09-04 11:56:00;
V001658;15;8;3.0;2024-08-06 12:18:00;Cliente solicitou nota fiscal com CNPJ
V001659;14;18;2.0;2024-12-03 21:42:00;
V001660;8;16;4.0;2024-08-01 22:39:00;
V001661;5;4;1.0;2024-08-07 13:29:00;Produto com defeito, aguardando troca
V001662;5;6;4.0;2024-09-14 18:45:00;
V001663;6;2;4.0;2024-11-19 14:10:00;Produto com defeito, aguardando troca
V001664;1;12;3.0;2024-08-17 08:14:00;
V001665;5;7;2.0;2024-12-15 20:46:00;
V001666;8;20;1.0;2024-12-02 22:55:00;
V001667;15;8;3.0;2024-12-28 21:28:00;
V001668;2;17;5.0;2024-12-24 22:16:00;
V001669;2;3;4.0;2024-10-01 20:25:00;Compra feita via aplicação promocional
V001670;1;5;5.0;2024-12-24 19:18:00;
V001671;12;14;;2024-08-28 13:39:00;Cliente pediu embalagem para presente
V001672;13;16;5.0;2024-11-16 08:12:00;Compra feita via aplicação promocional
V001673;13;11;4.0;2024-12-06 12:22:00;
V001674;12;12;5.0;2024-12-11 09:48:00;
V001675;6;2;5.0;2024-11-06 15:06:00;
V001676;2;1;5.0;2024-11-24 18:27:00;Cliente solicitou nota fiscal com CNPJ
V001677;9;20;2.0;2024-11-27 10:25:00;Cliente solicitou nota fiscal com CNPJ
V001678;2;12;3.0;2024-10-14 17:00:00;
V001679;1;17;3.0;2024-11-19 20:09:00;Entrega expressa solicitada
V001680;5;6;5.0;2024-09-18 16:30:00;Cliente pediu embalagem para presente
V001681;6;16;1.0;2024-10-07 19:36:00;
V001682;4;15;2.0;2024-08-18 22:04:00;
V001683;1;20;5.0;2024-11-23 12:50:00;
V001684;9;15;4.0;2024-11-16 09:03:00;Endereço de entrega divergente do cadastro
V001685;1;1;2.0;2024-08-03 09:42:00;
V001686;13;13;2.0;2024-08-12 15:25:00;Produto com defeito, aguardando troca
V001687;6;12;1.0;2024-12-24 13:01:00;Cliente pediu embalagem para presente
V001688;12;9;2.0;2024-08-22 18:54:00;Cliente solicitou nota fiscal com CNPJ
V001689;8;1;3.0;2024-09-05 15:52:00;
V001690;1;7;2.0;2024-08-10 17:13:00;Produto com defeito, aguardando troca
V001691;1;4;1.0;2024-12-05 13:29:00;
V001692;4;3;2.0;2024-10-22 10:20:00;
V001693;3;9;3.0;2024-11-29 13:26:00;
V001694;3;11;1.0;2024-08-06 21:19:00;
V001695;13;9;3.0;2024-09-20 11:12:00;
V001696;3;2;4.0;2024-10-27 11:11:00;Compra feita via aplicação promocional
V001697;3;18;5.0;2024-10-13 17:12:00;
V001698;15;5;5.0;2024-12-23 13:02:00;Cliente pediu embalagem para presente
V001699;6;3;4.0;2024-08-14 18:07:00;
V001700;14;20;2.0;2024-12-04 08:30:00;
V001701;8;9;;2024-09-26 16:32:00;
V001702;7;3;2.0;2024-11-14 10:49:00;
V001703;7;20;2.0;2024-12-10 19:10:00;
V001704;12;4;4.0;2024-09-13 22:31:00;Endereço de entrega divergente do cadastro
V001705;9;4;5.0;2024-10-12 09:47:00;Produto com defeito, aguardando troca
V001706;3;2;3.0;2024-10-18 21:59:00;
V001707;5;13;2.0;2024-12-12 09:08:00;Compra feita via aplicação promocional
V001708;12;12;2.0;2024-09-29 11:34:00;
V001709;13;7;1.0;2024-08-19 16:13:00;
V001710;4;20;1.0;2024-08-11 14:34:00;Endereço de entrega divergente do cadastro
V001711;8;19;4.0;2024-08-31 21:20:00;Entrega expressa solicitada
V001712;1;9;1.0;2024-10-07 13:53:00;
V001713;3;7;5.0;2024-09-26 20:45:00;Entrega expressa solicitada
V001714;13;15;5.0;2024-10-12 13:08:00;
V001715;7;6;2.0;2024-12-18 09:42:00;Compra feita via aplicação promocional
V001716;13;14;3.0;2024-08-22 16:16:00;Endereço de entrega divergente do cadastro
V001717;3;4;5.0;2024-12-24 16:14:00;
V001718;11;9;2.0;2024-10-04 21:38:00;Cliente pediu embalagem para presente
V001719;5;5;2.0;2024-11-14 10:46:00;
V001720;14;16;4.0;2024-08-06 19:55:00;
V001721;11;20;5.0;2024-12-06 15:54:00;Compra feita via aplicação promocional
V001722;15;13;5.0;2024-11-20 18:01:00;Compra feita via aplicação promocional
V001723;7;18;2.0;2024-11-08 19:18:00;Produto com defeito, aguardando troca
V001724;3;1;3.0;2024-11-03 12:09:00;Produto com defeito, aguardando troca
V001725;7;18;1.0;2024-11-28 08:08:00;Entrega expressa solicitada
V001726;3;10;3.0;2024-10-07 20:20:00;
V001727;10;18;1.0;2024-11-15 09:51:00;Endereço de entrega divergente do cadastro
V001728;12;17;2.0;2024-10-22 11:13:00;Cliente pediu embalagem para presente
V001729;6;6;2.0;2024-08-19 10:24:00;
V001730;15;15;1.0;2024-12-08 19:43:00;
V001731;12;16;2.0;2024-10-17 14:42:00;Produto com defeito, aguardando troca
V001732;7;11;2.0;2024-12-11 18:10:00;
V001733;5;14;1.0;2024-11-20 09:31:00;Cliente pediu embalagem para presente
V001734;13;4;3.0;2024-09-08 14:06:00;Entrega expressa solicitada
V001735;6;6;2.0;2024-10-09 18:23:00;
V001736;1;17;3.0;2024-09-26 08:45:00;
V001737;6;10;3.0;2024-11-20 21:16:00;Endereço de entrega divergente do cadastro
V001738;12;4;4.0;2024-09-08 17:56:00;
V001739;8;1;5.0;2024-12-24 13:22:00;
V001740;6;9;5.0;2024-10-13 16:07:00;
V001741;8;6;2.0;2024-12-29 17:26:00;
V001742;3;15;3.0;2024-10-17 12:24:00;Compra feita via aplicação promocional
V001743;10;11;3.0;2024-08-30 08:41:00;
V001744;5;17;1.0;2024-09-05 11:03:00;
V001745;7;18;5.0;2024-10-30 18:30:00;
V001746;6;8;4.0;2024-09-07 19:25:00;Compra feita via aplicação promocional
V001747;5;18;4.0;2024-11-18 10:32:00;
V001748;1;12;2.0;2024-12-04 20:05:00;Cliente solicitou nota fiscal com CNPJ
V001749;13;20;3.0;2024-10-14 14:53:00;Compra feita via aplicação promocional
V001750;13;7;5.0;2024-10-10 13:36:00;
V001751;1;10;3.0;2024-10-08 13:20:00;Compra feita via aplicação promocional
V001752;2;11;1.0;2024-08-24 09:10:00;
V001753;2;16;5.0;2024-09-25 22:36:00;Produto com defeito, aguardando troca
V001754;13;14;1.0;2024-09-27 19:08:00;
V001755;8;4;4.0;2024-08-30 12:24:00;
V001756;3;8;5.0;2024-09-20 16:33:00;Cliente solicitou nota fiscal com CNPJ
V001757;9;19;2.0;2024-11-10 19:31:00;Cliente pediu embalagem para presente
V001758;14;19;5.0;2024-11-28 09:03:00;
V001759;9;7;3.0;2024-11-22 10:07:00;
V001760;9;15;1.0;2024-09-21 19:15:00;Produto com defeito, aguardando troca
V001761;14;15;4.0;2024-12-10 19:42:00;
V001762;1;17;2.0;2024-09-12 16:57:00;
V001763;3;19;4.0;2024-09-19 10:44:00;Produto com defeito, aguardando troca
V001764;9;7;4.0;2024-10-06 10:33:00;
V001765;5;8;5.0;2024-09-18 19:45:00;Cliente solicitou nota fiscal com CNPJ
V001766;1;1;1.0;2024-09-14 10:54:00;Endereço de entrega divergente do cadastro
V001767;4;8;3.0;2024-11-23 16:44:00;Entrega expressa solicitada
V001768;3;17;5.0;2024-09-30 13:06:00;Endereço de entrega divergente do cadastro
V001769;12;2;3.0;2024-08-02 19:27:00;Cliente solicitou nota fiscal com CNPJ
V001770;6;3;5.0;2024-10-22 19:07:00;
V001771;7;8;1.0;2024-12-17 08:06:00;Cliente pediu embalagem para presente
V001772;9;11;1.0;2024-09-22 11:38:00;Compra feita via aplicação promocional
V001773;14;10;4.0;2024-11-10 17:29:00;
V001774;12;19;4.0;2024-09-30 17:55:00;Endereço de entrega divergente do cadastro
V001775;8;15;2.0;2024-11-19 18:45:00;
V001776;10;10;2.0;2024-09-16 11:01:00;
V001777;9;14;5.0;2024-08-10 16:00:00;
V001778;8;13;2.0;2024-11-07 08:02:00;
V001779;8;8;3.0;2024-09-29 20:16:00;Endereço de entrega divergente do cadastro
V001780;5;14;5.0;2024-09-05 10:33:00;Cliente pediu embalagem para presente
V001781;15;10;1.0;2024-08-30 18:16:00;Cliente solicitou nota fiscal com CNPJ
V001782;7;16;4.0;2024-11-18 21:08:00;
V001783;4;5;2.0;2024-10-18 08:03:00;Cliente solicitou nota fiscal com CNPJ
V001784;6;18;4.0;2024-12-02 20:19:00;
V001785;15;17;4.0;2024-11-09 14:23:00;Compra feita via aplicação promocional
V001786;1;9;4.0;2024-08-27 12:32:00;
V001787;15;1;2.0;2024-09-28 15:09:00;Cliente pediu embalagem para presente
V001788;6;8;2.0;2024-11-13 22:54:00;
V001789;15;12;5.0;2024-08-15 10:30:00;Produto com defeito, aguardando troca
V001790;2;8;1.0;2024-11-16 14:17:00;Cliente solicitou nota fiscal com CNPJ
V001791;11;17;5.0;2024-08-23 15:10:00;
V001792;12;8;4.0;2024-10-28 11:11:00;Compra feita via aplicação promocional
V001793;10;20;5.0;2024-09-24 18:04:00;Cliente solicitou nota fiscal com CNPJ
V001794;11;14;3.0;2024-09-26 17:54:00;
V001795;3;5;5.0;2024-08-26 19:59:00;
V001796;8;12;2.0;2024-10-05 21:49:00;Compra feita via aplicação promocional
V001797;1;4;5.0;2024-08-23 08:37:00;
V001798;9;2;5.0;2024-10-19 20:45:00;Endereço de entrega divergente do cadastro
V001799;14;3;5.0;2024-10-02 21:37:00;Produto com defeito, aguardando troca
V001800;10;7;3.0;2024-10-04 10:10:00;Cliente solicitou nota fiscal com CNPJ
V001801;15;16;;2024-10-13 11:19:00;
V001802;9;13;2.0;2024-11-02 12:41:00;
V001803;13;19;5.0;2024-08-07 08:31:00;
V001804;7;7;5.0;2024-12-07 10:18:00;Endereço de entrega divergente do cadastro
V001805;5;2;3.0;2024-12-05 12:20:00;Entrega expressa solicitada
V001806;12;2;1.0;2024-10-10 21:36:00;
V001807;10;4;4.0;2024-08-06 16:49:00;Entrega expressa solicitada
V001808;4;4;1.0;2024-11-29 17:53:00;
V001809;12;17;1.0;2024-08-05 11:43:00;
V001810;10;16;4.0;2024-12-21 10:16:00;
V001811;10;11;2.0;2024-12-06 20:57:00;
V001812;13;20;1.0;2024-12-09 19:33:00;
V001813;4;14;3.0;2024-11-16 11:24:00;
V001814;2;13;5.0;2024-12-17 18:59:00;Cliente pediu embalagem para presente
V001815;15;18;1.0;2024-12-03 11:57:00;
V001816;9;6;4.0;2024-08-30 15:55:00;Produto com defeito, aguardando troca
V001817;14;19;1.0;2024-11-15 15:45:00;
V001818;8;18;4.0;2024-09-26 12:52:00;Entrega expressa solicitada
V001819;1;9;3.0;2024-10-22 17:35:00;Compra feita via aplicação promocional
V001820;5;16;1.0;2024-11-15 15:04:00;Compra feita via aplicação promocional
V001821;5;20;2.0;2024-12-01 11:55:00;
V001822;5;10;2.0;2024-09-10 21:03:00;
V001823;7;20;5.0;2024-10-25 14:44:00;Cliente solicitou nota fiscal com CNPJ
V001824;4;1;1.0;2024-12-26 17:53:00;Produto com defeito, aguardando troca
V001825;1;4;2.0;2024-09-18 20:41:00;
V001826;5;13;3.0;2024-11-07 21:29:00;
V001827;2;13;3.0;2024-10-11 22:47:00;
V001828;4;18;3.0;2024-12-06 08:29:00;
V001829;7;8;4.0;2024-12-13 10:47:00;Cliente solicitou nota fiscal com CNPJ
V001830;15;3;3.0;2024-08-29 19:28:00;
V001831;11;5;5.0;2024-11-07 10:41:00;
V001832;7;3;3.0;2024-11-04 12:14:00;Cliente pediu embalagem para presente
V001833;1;10;1.0;2024-10-29 11:43:00;
V001834;15;19;4.0;2024-12-03 16:55:00;
V001835;15;17;3.0;2024-11-02 19:05:00;
V001836;13;11;1.0;2024-11-21 14:34:00;Endereço de entrega divergente do cadastro
V001837;6;3;2.0;2024-11-26 19:17:00;Endereço de entrega divergente do cadastro
V001838;5;2;3.0;2024-12-14 19:19:00;Compra feita via aplicação promocional
V001839;9;6;4.0;2024-11-24 22:12:00;Endereço de entrega divergente do cadastro
V001840;13;1;3.0;2024-12-02 19:26:00;Cliente solicitou nota fiscal com CNPJ
V001841;6;6;2.0;2024-09-11 08:08:00;Entrega expressa solicitada
V001842;14;6;4.0;2024-08-25 20:31:00;Produto com defeito, aguardando troca
V001843;15;20;3.0;2024-09-02 16:46:00;
V001844;3;9;4.0;2024-10-09 14:16:00;Entrega expressa solicitada
V001845;1;11;4.0;2024-12-10 22:28:00;
V001846;3;1;1.0;2024-10-01 09:42:00;Compra feita via aplicação promocional
V001847;12;11;1.0;2024-12-07 14:41:00;Cliente solicitou nota fiscal com CNPJ
V001848;9;11;4.0;2024-11-19 10:37:00;Produto com defeito, aguardando troca
V001849;14;2;1.0;2024-09-13 08:23:00;Compra feita via aplicação promocional
V001850;15;12;4.0;2024-09-19 20:21:00;
V001851;5;16;5.0;2024-09-30 10:35:00;Cliente solicitou nota fiscal com CNPJ
V001852;13;17;2.0;2024-08-13 09:40:00;Endereço de entrega divergente do cadastro
V001853;6;17;4.0;2024-08-12 10:27:00;Cliente solicitou nota fiscal com CNPJ
V001854;3;18;3.0;2024-11-24 20:42:00;Compra feita via aplicação promocional
V001855;11;4;4.0;2024-10-14 20:36:00;
V001856;6;5;2.0;2024-11-06 16:50:00;
V001857;6;2;2.0;2024-08-30 13:15:00;Cliente solicitou nota fiscal com CNPJ
V001858;12;4;2.0;2024-12-29 19:20:00;Compra feita via aplicação promocional
V001859;8;8;5.0;2024-10-09 18:25:00;
V001860;1;13;4.0;2024-12-23 19:53:00;Compra feita via aplicação promocional
V001861;13;9;4.0;2024-10-26 10:12:00;
V001862;10;6;3.0;2024-08-30 11:23:00;
V001863;7;7;4.0;2024-10-12 17:54:00;Produto com defeito, aguardando troca
V001864;1;11;1.0;2024-10-22 14:40:00;Entrega expressa solicitada
V001865;5;13;2.0;2024-10-30 10:02:00;Entrega expressa solicitada
V001866;1;1;3.0;2024-10-14 11:19:00;
V001867;15;13;5.0;2024-09-18 13:15:00;Cliente solicitou nota fiscal com CNPJ
V001868;3;4;5.0;2024-11-23 19:08:00;Compra feita via aplicação promocional
V001869;7;11;1.0;2024-09-27 19:35:00;Cliente solicitou nota fiscal com CNPJ
V001870;13;5;2.0;2024-12-11 17:42:00;
V001871;8;13;5.0;2024-11-19 09:54:00;
V001872;4;7;1.0;2024-12-23 22:51:00;Produto com defeito, aguardando troca
V001873;8;1;3.0;2024-10-20 10:49:00;Produto com defeito, aguardando troca
V001874;10;15;3.0;2024-08-23 15:50:00;Cliente solicitou nota fiscal com CNPJ
V001875;4;20;3.0;2024-09-09 09:58:00;Entrega expressa solicitada
V001876;4;4;3.0;2024-10-02 22:35:00;
V001877;4;14;2.0;2024-12-18 11:34:00;Entrega expressa solicitada
V001878;4;12;3.0;2024-09-17 17:40:00;
V001879;1;14;2.0;2024-12-29 22:10:00;
V001880;1;6;4.0;2024-08-24 19:16:00;
V001881;2;3;5.0;2024-09-03 11:51:00;Cliente solicitou nota fiscal com CNPJ
V001882;8;8;2.0;2024-12-20 09:43:00;Cliente pediu embalagem para presente
V001883;5;16;1.0;2024-11-02 18:54:00;Endereço de entrega divergente do cadastro
V001884;9;19;1.0;2024-09-26 14:37:00;Cliente pediu embalagem para presente
V001885;3;20;4.0;2024-11-20 14:39:00;Cliente solicitou nota fiscal com CNPJ
V001886;7;5;2.0;2024-10-15 21:00:00;Cliente solicitou nota fiscal com CNPJ
V001887;7;14;3.0;2024-09-30 08:02:00;Entrega expressa solicitada
V001888;6;3;4.0;2024-09-06 16:14:00;
V001889;13;20;5.0;2024-10-14 21:08:00;Endereço de entrega divergente do cadastro
V001890;3;4;1.0;2024-12-13 22:18:00;Entrega expressa solicitada
V001891;1;18;2.0;2024-10-03 13:27:00;Endereço de entrega divergente do cadastro
V001892;10;15;4.0;2024-08-05 17:19:00;Compra feita via aplicação promocional
V001893;10;15;4.0;2024-12-20 19:51:00;
V001894;12;4;2.0;2024-08-15 11:36:00;
V001895;10;13;1.0;2024-10-08 16:54:00;Endereço de entrega divergente do cadastro
V001896;8;14;2.0;2024-10-02 22:19:00;
V001897;13;5;4.0;2024-10-12 08:49:00;Cliente solicitou nota fiscal com CNPJ
V001898;11;9;2.0;2024-09-29 17:38:00;
V001899;7;12;2.0;2024-08-02 19:04:00;Entrega expressa solicitada
V001900;6;14;1.0;2024-10-05 10:13:00;Produto com defeito, aguardando troca
V001901;1;9;3.0;2024-09-08 17:34:00;Entrega expressa solicitada
V001902;8;11;5.0;2024-08-13 17:34:00;
V001903;5;16;1.0;2024-11-22 11:51:00;Cliente pediu embalagem para presente
V001904;3;2;1.0;2024-10-13 15:35:00;Endereço de entrega divergente do cadastro
V001905;14;15;4.0;2024-09-15 15:33:00;Endereço de entrega divergente do cadastro
V001906;13;16;1.0;2024-08-05 09:35:00;
V001907;2;2;3.0;2024-12-04 14:31:00;Produto com defeito, aguardando troca
V001908;14;20;5.0;2024-08-25 08:58:00;
V001909;13;6;3.0;2024-12-16 20:07:00;
V001910;15;11;2.0;2024-11-17 14:40:00;Endereço de entrega divergente do cadastro
V001911;4;12;4.0;2024-10-11 14:41:00;Produto com defeito, aguardando troca
V001912;3;5;1.0;2024-10-25 11:49:00;Compra feita via aplicação promocional
V001913;2;12;5.0;2024-09-12 13:35:00;
V001914;7;6;1.0;2024-10-29 21:42:00;Entrega expressa solicitada
V001915;2;11;5.0;2024-10-13 18:08:00;Cliente pediu embalagem para presente
V001916;6;18;3.0;2024-10-03 19:14:00;Cliente pediu embalagem para presente
V001917;15;8;5.0;2024-08-04 21:25:00;Cliente solicitou nota fiscal com CNPJ
V001918;9;6;2.0;2024-09-13 14:43:00;Entrega expressa solicitada
V001919;9;20;1.0;2024-10-31 19:17:00;Produto com defeito, aguardando troca
V001920;5;12;5.0;2024-08-23 10:04:00;Compra feita via aplicação promocional
V001921;4;16;2.0;2024-12-04 09:55:00;Cliente pediu embalagem para presente
V001922;14;1;3.0;2024-09-12 18:34:00;Endereço de entrega divergente do cadastro
V001923;3;3;4.0;2024-08-08 19:05:00;
V001924;3;7;2.0;2024-12-09 16:19:00;Produto com defeito, aguardando troca
V001925;12;10;2.0;2024-08-26 12:15:00;
V001926;12;10;4.0;2024-10-29 21:59:00;Entrega expressa solicitada
V001927;14;4;3.0;2024-08-20 17:19:00;Cliente pediu embalagem para presente
V001928;7;8;2.0;2024-12-27 18:16:00;Compra feita via aplicação promocional
V001929;11;15;5.0;2024-10-31 15:31:00;Produto com defeito, aguardando troca
V001930;13;3;4.0;2024-08-21 19:52:00;
V001931;8;8;3.0;2024-10-23 14:32:00;Produto com defeito, aguardando troca
V001932;1;19;3.0;2024-11-27 10:47:00;
V001933;13;13;;2024-10-31 08:31:00;Entrega expressa solicitada
V001934;10;2;3.0;2024-09-30 14:04:00;
V001935;3;16;3.0;2024-08-05 08:06:00;Endereço de entrega divergente do cadastro
V001936;15;5;3.0;2024-12-02 19:18:00;Compra feita via aplicação promocional
V001937;11;8;2.0;2024-11-06 08:44:00;
V001938;12;4;;2024-12-29 10:02:00;Entrega expressa solicitada
V001939;1;5;2.0;2024-10-22 15:17:00;
V001940;12;8;1.0;2024-09-10 12:14:00;Endereço de entrega divergente do cadastro
V001941;9;9;2.0;2024-08-18 17:02:00;Entrega expressa solicitada
V001942;11;1;5.0;2024-09-14 19:46:00;Compra feita via aplicação promocional
V001943;12;11;4.0;2024-08-23 20:17:00;
V001944;8;12;1.0;2024-08-08 14:37:00;Compra feita via aplicação promocional
V001945;3;10;4.0;2024-09-07 21:03:00;Endereço de entrega divergente do cadastro
V001946;12;9;2.0;2024-12-18 17:50:00;Entrega expressa solicitada
V001947;8;2;4.0;2024-11-06 12:24:00;Compra feita via aplicação promocional
V001948;15;8;2.0;2024-09-06 18:36:00;Endereço de entrega divergente do cadastro
V001949;7;9;5.0;2024-08-22 13:05:00;
V001950;3;17;2.0;2024-09-07 16:19:00;Produto com defeito, aguardando troca
V001951;13;14;1.0;2024-11-29 22:17:00;Cliente pediu embalagem para presente
V001952;12;1;4.0;2024-08-04 20:55:00;
V001953;14;11;5.0;2024-12-26 19:51:00;Cliente pediu embalagem para presente
V001954;10;20;4.0;2024-09-23 16:39:00;Endereço de entrega divergente do cadastro
V001955;3;13;4.0;2024-11-13 10:11:00;
V001956;13;15;5.0;2024-10-21 11:40:00;Cliente pediu embalagem para presente
V001957;9;3;5.0;2024-10-09 16:25:00;Endereço de entrega divergente do cadastro
V001958;1;13;1.0;2024-09-21 22:14:00;Cliente solicitou nota fiscal com CNPJ
V001959;12;6;5.0;2024-12-08 16:50:00;Compra feita via aplicação promocional
V001960;8;7;1.0;2024-09-01 17:39:00;
V001961;10;2;2.0;2024-08-01 15:07:00;Cliente pediu embalagem para presente
V001962;6;9;4.0;2024-08-14 15:33:00;Cliente pediu embalagem para presente
V001963;5;15;1.0;2024-12-07 09:18:00;Cliente pediu embalagem para presente
V001964;1;18;5.0;2024-12-26 22:49:00;
V001965;15;17;4.0;2024-11-14 20:48:00;
V001966;14;14;3.0;2024-11-04 22:10:00;Produto com defeito, aguardando troca
V001967;11;9;2.0;2024-09-29 17:38:00;
V001968;7;15;2.0;2024-08-11 14:51:00;Produto com defeito, aguardando troca
V001969;2;16;2.0;2024-10-24 10:31:00;
V001970;6;2;3.0;2024-09-23 09:24:00;Cliente pediu embalagem para presente
V001971;3;16;5.0;2024-11-23 20:54:00;
V001972;11;10;1.0;2024-10-21 21:43:00;Entrega expressa solicitada
V001973;1;2;3.0;2024-11-13 15:53:00;
V001974;11;11;5.0;2024-09-22 22:02:00;Produto com defeito, aguardando troca
V001975;1;9;3.0;2024-08-23 19:59:00;Cliente solicitou nota fiscal com CNPJ
V001976;13;17;5.0;2024-09-10 13:09:00;Entrega expressa solicitada
V001977;4;15;1.0;2024-08-09 15:36:00;
V001978;5;2;1.0;2024-12-07 12:26:00;Entrega expressa solicitada
V001979;10;10;1.0;2024-09-14 19:58:00;
V001980;6;14;4.0;2024-12-19 09:40:00;Cliente pediu embalagem para presente
V001981;8;17;4.0;2024-11-17 15:04:00;Cliente pediu embalagem para presente
V001982;15;1;1.0;2024-08-09 10:56:00;
V001983;8;9;1.0;2024-09-11 22:41:00;
V001984;7;11;5.0;2024-10-04 10:51:00;Compra feita via aplicação promocional
V001985;7;9;1.0;2024-08-09 11:38:00;
V001986;8;17;4.0;2024-10-08 15:31:00;Cliente pediu embalagem para presente
V001987;8;13;2.0;2024-11-26 18:27:00;
V001988;3;2;3.0;2024-11-11 17:27:00;Cliente solicitou nota fiscal com CNPJ
V001989;6;5;4.0;2024-11-16 15:12:00;Produto com defeito, aguardando troca
V001990;13;15;4.0;2024-11-06 16:28:00;Produto com defeito, aguardando troca
V001991;12;13;1.0;2024-10-26 21:33:00;Cliente pediu embalagem para presente
V001992;14;5;4.0;2024-11-03 08:55:00;Produto com defeito, aguardando troca
V001993;7;14;1.0;2024-08-18 08:26:00;Entrega expressa solicitada
V001994;13;20;4.0;2024-12-25 19:47:00;Endereço de entrega divergente do cadastro
V001995;11;16;1.0;2024-08-01 20:09:00;Endereço de entrega divergente do cadastro
V001996;11;20;3.0;2024-10-27 10:32:00;
V001997;6;17;4.0;2024-12-04 12:07:00;
V001998;5;11;3.0;2024-08-24 22:58:00;Cliente pediu embalagem para presente
V001999;10;5;3.0;2024-11-14 09:00:00;Cliente solicitou nota fiscal com CNPJ
V002000;1;12;1.0;2024-11-27 16:58:00;
V002001;14;18;1.0;2024-12-09 12:55:00;Endereço de entrega divergente do cadastro
V002002;9;7;3.0;2024-08-24 15:10:00;Endereço de entrega divergente do cadastro
V002003;10;8;4.0;2024-09-19 08:47:00;Endereço de entrega divergente do cadastro
V002004;15;17;3.0;2024-08-22 19:45:00;
V002005;14;12;4.0;2024-11-08 20:13:00;
V002006;4;10;4.0;2024-08-14 18:31:00;
V002007;3;3;2.0;2024-12-05 13:57:00;
V002008;12;14;3.0;2024-09-03 16:08:00;
V002009;11;20;2.0;2024-08-15 13:29:00;Produto com defeito, aguardando troca
V002010;4;16;5.0;2024-11-16 13:55:00;
V002011;4;4;2.0;2024-11-16 16:10:00;Endereço de entrega divergente do cadastro
V002012;10;7;3.0;2024-12-10 20:21:00;Produto com defeito, aguardando troca
V002013;7;3;3.0;2024-08-09 16:45:00;
V002014;14;3;3.0;2024-09-06 13:54:00;Cliente solicitou nota fiscal com CNPJ
V002015;14;11;4.0;2024-12-04 21:45:00;Entrega expressa solicitada
